,5 incremental,5 scratch,10 incremental,10 scratch,15 incremental,15 scratch,20 incremental,20 scratch,25 incremental,25 scratch,30 incremental,30 scratch,35 incremental,35 scratch,40 incremental,40 scratch,45 incremental,45 scratch,50 incremental,50 scratch,55 incremental,55 scratch,60 incremental,60 scratch,65 incremental,65 scratch,70 incremental,70 scratch,75 incremental,75 scratch,80 incremental,80 scratch,85 incremental,85 scratch,90 incremental,90 scratch,95 incremental,95 scratch
11,9.958468341827393,5.505931615829468,13.752972316741944,15.48097686767578,12.702883720397951,16.211576080322267,13.173341751098633,11.988839530944825,11.492995548248292,11.779589939117432,1.3650798857212065,6.544900977611542,0.9470433384180068,2.5985974311828612,2.2373010218143463,5.5316884994506825,3.753728246688843,7.652558279037477,9.14751467704773,10.568787479400635,11.070459079742431,12.991175365447997,12.305989646911621,12.335526180267333,12.255141925811767,14.381581592559812,12.733482551574706,14.037815666198732,12.916299343109129,13.662736511230468,11.95382251739502,11.74142665863037,13.951681804656983,10.236295413970948,3.524867045879364,-2.6545088529586796,24.28113160133362,1.1814275860786434
12,10.982901334762575,6.879006624221803,14.71765184402466,16.319549083709717,13.567502975463867,17.05722579956055,14.013496398925781,12.754707622528077,12.330866241455078,12.431426906585692,2.5786282390356066,7.484077298641204,2.182086777687073,3.7039411544799807,3.4362777233123776,6.460718679428101,4.875897836685181,8.448738431930543,10.02273302078247,11.352044677734376,11.858456707000734,13.59370279312134,13.042844390869142,13.044234657287596,12.694738960266115,14.644420623779297,13.045301723480224,14.065350341796876,13.081462955474855,13.501871967315674,11.93561840057373,11.445972442626951,14.917891120910644,10.268522644042967,2.9084522008895872,-4.687714147567749,26.12662363052368,0.22664237022399902
13,13.523431301116942,10.260795974731444,17.058280277252194,18.351560211181642,15.695830821990969,19.090005111694335,16.083881282806395,14.63735570907593,14.396464920043945,14.063008403778078,5.625998812913894,9.866095221042633,5.286988997459411,6.500088405609131,6.437235546112061,8.767313861846924,7.670372438430786,10.406568622589111,12.17547206878662,13.279032707214355,13.79938488006592,15.0626859664917,14.818552589416504,14.791613292694093,13.769891262054442,15.29117136001587,13.806321811676025,14.123678874969483,13.471638107299805,13.073633193969727,11.83561782836914,10.644198703765868,17.193557262420654,10.153760719299317,1.2433927416801454,-9.96514859199524,30.45042967796326,-2.439325594902039
14,14.997433853149415,12.199811458587646,18.387634372711183,19.503306579589843,16.924749946594236,20.23379755020142,17.284479331970214,15.727735996246338,15.594058418273926,15.028497886657716,7.425963747501374,11.291253805160522,7.122578001022339,8.157425642013552,8.198013019561769,10.108302211761474,9.300098514556886,11.534805107116698,13.414951038360595,14.384597396850584,14.92375135421753,15.899238872528077,15.820223903656006,15.800676345825195,14.388084506988523,15.664967060089113,14.241921520233154,14.151123332977296,13.686249446868896,12.803394317626953,11.744093990325926,10.128263378143311,18.447733306884764,9.957555675506594,0.19208222627639793,-13.1726900100708,32.82135949134827,-4.135484147071838
15,18.897696113586424,17.200475406646728,21.842239379882812,22.48810062408447,20.18062114715576,23.169230461120605,20.46214027404785,18.66563320159912,18.813014411926268,17.709244155883788,12.348235702514648,15.195329093933106,12.121527099609375,12.59541358947754,12.932696914672851,13.61571273803711,13.66039695739746,14.482838726043703,16.667584896087646,17.249806594848632,17.938550186157226,18.073324108123778,18.407182693481445,18.486631202697755,16.028204345703124,16.662421226501465,15.387174224853515,14.200481510162351,14.219330120086669,11.99028558731079,11.391575336456297,8.546241235733033,21.59860382080078,9.013308429718018,-2.941226708889008,-22.26455564498901,38.72513756752014,-9.130837798118593
16,19.16353006362915,17.531839179992676,22.075425148010254,22.689341354370118,20.401845741271977,23.36578407287598,20.67833251953125,18.87057571411133,19.03574924468994,17.900090980529782,12.693205785751346,15.46498098373413,12.469086742401124,12.894624233245851,13.258230304718015,13.848017978668214,13.956675529479979,14.68042573928833,16.88686304092407,17.441082763671876,18.14741325378418,18.219902896881102,18.581042289733887,18.671402168273925,16.140844917297365,16.73125514984131,15.46520233154297,14.202522373199464,14.253938007354735,11.928866004943846,11.361500072479249,8.425836753845214,21.8060040473938,8.928410148620605,-3.175728034973144,-22.92027444839478,39.110663938522336,-9.496551632881163
17,19.704910373687746,18.201737022399904,22.549377632141116,23.098321533203123,20.851364326477054,23.764666748046874,21.118290138244628,19.290096282958984,19.490066146850587,18.291584777832032,13.397606658935548,16.013453769683842,13.1764347076416,13.500317668914796,13.919641208648681,14.316505241394044,14.555684757232667,15.079974746704103,17.331637382507324,17.828355026245116,18.574124717712404,18.51778144836426,18.934114837646487,19.04774227142334,16.37060537338257,16.871796226501466,15.624093532562258,14.206120014190672,14.323718738555907,11.801289749145507,11.297763156890868,8.175345134735108,22.225689220428464,8.747791099548339,-3.6612901449203488,-24.270069789886474,39.88871612548828,-10.250544381141664
18,20.85163345336914,19.597423934936526,23.547524452209473,23.960681343078615,21.797278499603273,24.603255271911625,22.04811153411865,20.188195419311526,20.453804206848147,19.131989860534667,14.887423324584962,17.167718505859373,14.662264823913572,14.76268310546875,15.306998825073242,15.287196731567382,15.794524383544921,15.911393070220948,18.26523485183716,18.637629508972168,19.484031486511228,19.145257759094235,19.677544975280764,19.845142173767087,16.858848571777344,17.171065998077392,15.96050224304199,14.211190891265868,14.468386554718018,11.519854831695556,11.151982784271238,7.6209024429321275,23.102860927581787,8.329653358459472,-4.72409712076187,-27.192490959167483,41.507748460769655,-11.888403153419494
19,22.27382526397705,21.27842903137207,24.77227306365967,25.022370910644533,22.956344604492188,25.631295776367185,23.195469474792482,21.3197021484375,21.647410202026364,20.191530799865728,16.70466003417969,18.57713794708252,16.456938934326175,16.28231792449951,16.97111873626709,16.439503383636474,17.258247566223144,16.908594608306885,19.404605484008787,19.619351196289063,20.623963928222654,19.915575981140137,20.590468215942384,20.833658599853514,17.467274093627932,17.544830417633058,16.377353763580324,14.212449836730956,14.641576385498047,11.14858694076538,10.9510582447052,6.886488389968873,24.168968486785893,7.741690587997438,-6.106365680694578,-30.936680793762203,43.46695575714111,-13.996182918548584
20,23.077898216247554,22.20223789215088,25.457765388488767,25.6187105178833,23.603989219665525,26.20674362182617,23.840715980529787,21.967110633850098,22.319231605529783,20.79733352661133,17.709061527252196,19.35819969177246,17.436073303222653,17.114842224121094,17.871621704101564,17.06177215576172,18.044445610046385,17.452982139587405,20.038197708129882,20.16348819732666,21.27407302856445,20.346793937683106,21.10199737548828,21.391918945312504,17.81265163421631,17.75735683441162,16.612850952148435,14.210573387145995,14.736334896087646,10.927169990539552,10.827402639389037,6.4471356868743905,24.761631870269774,7.374818372726439,-6.91914839744568,-33.11339015960693,44.55223803520203,-15.225377321243284
21,26.964161682128903,26.429980278015137,28.700388145446777,28.486282539367675,26.653494453430177,28.94477806091309,26.91459693908692,25.163476943969727,25.53815460205078,23.7988130569458,22.261649513244627,22.954442787170404,21.75088081359863,20.867450332641603,21.720211219787597,19.780485725402833,21.38642730712891,19.888929748535155,22.98860778808594,22.696336364746095,24.497379302978516,22.40095176696778,23.550003051757812,24.10139217376709,19.50964641571045,18.80047426223755,17.759218025207517,14.17193441390991,15.16371192932129,9.720687580108642,10.118591451644898,4.026914918422699,27.55165967941284,5.263999044895173,-11.21372022628784,-44.370653343200686,49.625677800178536,-21.618184375762937
22,27.67557144165039,27.171715927124023,29.286933708190915,29.01599941253662,27.20435199737549,29.443696975708008,27.472312355041502,25.764403343200684,26.130156326293946,24.368003273010256,23.043265914916994,23.587339782714842,22.467486000061033,21.506883239746095,22.335163116455075,20.230152511596682,21.911586570739743,20.3049222946167,23.5092981338501,23.148131561279296,25.11076374053955,22.776943969726563,24.000526237487794,24.605782127380373,19.829545021057132,18.996264457702637,17.9735710144043,14.158857631683349,15.236962127685546,9.469884300231932,9.965802240371705,3.520322334766388,28.0569354057312,4.817684614658356,-12.08120069503784,-46.60246391296387,50.533513402938844,-22.89071447849274
23,28.215701675415037,27.731002426147462,29.731825065612796,29.42126979827881,27.623064231872554,29.82381992340088,27.896199607849123,26.225864219665528,26.58265705108643,24.80655345916748,23.62760810852051,24.064802742004396,22.996569061279292,21.98360996246338,22.783139801025392,20.56232528686523,22.29095458984375,20.615830039978025,23.90091896057129,23.49017753601074,25.5839563369751,23.064028167724608,24.344894981384275,24.99238452911377,20.07563171386719,19.146776962280274,18.13812599182129,14.147484683990479,15.291663837432862,9.271593856811524,9.844000816345213,3.120040428638459,28.441351318359374,4.464687693119049,-12.761409282684326,-48.343884277343754,51.220900797843946,-23.884573340415958
24,28.84419403076172,28.377646446228027,30.249021530151367,29.896364974975583,28.110850334167477,30.267648124694826,28.3899450302124,26.76861209869385,27.11254959106445,25.324094200134276,24.296398735046385,24.616977500915525,23.594521522521973,22.528398323059083,23.28212070465088,20.93825511932373,22.70932903289795,20.97209529876709,24.351662445068364,23.887080764770513,26.14304313659668,23.39998664855957,24.748203277587894,25.44641780853272,20.365606307983402,19.324053955078124,18.331652450561524,14.132575607299804,15.354239749908448,9.031890153884886,9.695693111419677,2.636389625072479,28.8894905090332,4.038185954093933,-13.577598285675052,-50.423459434509276,52.01792743206024,-25.072632384300235
25,29.65030612945557,29.2005823135376,30.91159591674805,30.51155605316162,28.73745651245117,30.839419746398924,29.024037361145012,27.474018859863282,27.79769229888916,25.999682617187503,25.132975578308105,25.31987724304199,24.331212806701657,23.21073970794678,23.883728408813475,21.40274047851562,23.20595302581787,21.41989269256592,24.9203332901001,24.394199752807616,26.87393569946289,23.834075546264646,25.26981887817383,26.03569450378418,20.743423080444334,19.555004501342772,18.583236503601075,14.110631179809573,15.432651901245116,8.709466743469239,9.494659662246704,1.9863062500953674,29.46591691970825,3.4653713583946226,-14.665709400176999,-53.1788652420044,53.03481001853943,-26.648656439781192
26,30.05718116760254,29.6131965637207,31.245663261413576,30.82467403411865,29.05416202545166,31.129130363464352,29.344482612609866,27.834093856811524,28.146015548706053,26.34585475921631,25.54536247253418,25.672482681274417,24.68874702453613,23.547770309448243,24.16955451965332,21.629098510742185,23.437832832336422,21.641011810302736,25.20265884399414,24.649268150329586,27.24874496459961,24.054638671875004,25.535052490234374,26.336255836486817,20.93670310974121,19.67319278717041,18.71171340942383,14.098257350921628,15.47136993408203,8.539939260482788,9.388347244262695,1.6448678493499758,29.75756483078003,3.164835691452027,-15.233436489105225,-54.60900859832763,53.54485139846802,-27.46737656593323
27,30.579829216003418,30.140521812438966,31.674415588378906,31.229560279846186,29.461437606811522,31.502417945861815,29.756449317932127,28.300662612915044,28.59602451324463,26.795835304260255,26.065015029907226,26.123238372802735,25.132343482971187,23.972995948791503,24.5177173614502,21.91130924224854,23.71530590057373,21.919452476501466,25.55986042022705,24.975914001464844,27.736102294921878,24.339500808715822,25.877772331237793,26.72561569213867,21.187602615356443,19.826651382446286,18.87827033996582,14.080999183654784,15.520190811157224,8.315209531784058,9.246794080734253,1.1927139639854432,30.13274698257446,2.767130517959595,-15.981824588775634,-56.486359405517575,54.195888423919676,-28.542885231971738
28,31.31098175048828,30.873190307617186,32.273465347290035,31.801169395446777,30.032077217102053,32.02685470581054,30.333553695678713,28.961096382141115,29.230575180053712,27.435758590698242,26.772850799560548,26.749447822570797,25.720915031433105,24.552450752258302,24.966440773010255,22.28875942230225,24.06145992279053,22.29754695892334,26.04756908416748,25.430695724487304,28.429329681396485,24.741164016723634,26.361203575134276,27.27685203552246,21.543693542480465,20.04455699920654,19.11419105529785,14.05411319732666,15.586628913879393,7.987131834030151,9.038903617858887,0.5331870079040527,30.65852193832397,2.188165163993836,-17.06663694381714,-59.19189491271973,55.09779386520385,-30.094348263740542
29,32.13981418609619,31.69683074951172,32.95145473480224,32.45681705474854,30.68033428192139,32.624693107604976,30.989971923828126,29.720852279663088,29.95705585479736,28.176646041870114,27.54853038787842,27.452702140808103,26.338947105407716,25.18587112426758,25.416760444641113,22.689501953125,24.390012931823733,22.708695793151858,26.58217906951904,25.94254493713379,29.231940460205077,25.201498413085933,26.91522750854492,27.911745071411133,21.954841232299803,20.296406173706057,19.385904312133786,14.01944417953491,15.659065532684325,7.594551944732666,8.788455653190612,-0.2547611832618714,31.254857158660897,1.4980008482933045,-18.353346633911134,-62.377017211914065,56.10969598293305,-31.922840309143062
30,32.504056167602535,32.056576347351076,33.2490737915039,32.7476863861084,30.965764808654782,32.88863906860352,31.27948360443115,30.058559799194335,30.27886905670166,28.507701873779297,27.880069732666016,27.759496116638182,26.59286651611328,25.45611095428467,25.595114326477052,22.85562438964844,24.511618423461915,22.883061599731445,26.81171779632568,26.166016578674316,29.59059600830078,25.40566005706787,27.160881805419923,28.19440288543701,22.13817291259766,20.408820724487306,19.50682239532471,14.002689933776855,15.689837646484376,7.41457552909851,8.673146271705626,-0.6154723286628723,31.516489887237547,1.1824658036231996,-18.93926820755005,-63.81905632019042,56.55108308792115,-32.75118017196655
31,34.13192367553711,33.64860763549805,34.57653923034668,34.06898574829102,32.245886993408206,34.07793693542481,32.58249988555909,31.596696472167963,31.74021759033203,30.030557250976564,29.292889404296876,29.114040946960454,27.594725990295412,26.600423622131345,26.253567123413088,23.514793777465822,24.911816596984863,23.606800079345703,27.81635818481445,27.149972915649414,31.240749359130856,26.333915328979494,28.276491928100587,29.487719535827637,22.978449630737305,20.92521381378174,20.059161758422853,13.915089511871338,15.81806049346924,6.548343753814697,8.114948773384095,-2.340813314914703,32.67427997589112,-0.32680500745773294,-21.72580223083496,-70.61025695800781,58.50457756519317,-36.65363960266113
32,35.094369888305664,34.5780086517334,35.35909576416015,34.867047500610354,33.006520652770995,34.78887481689453,33.361085128784175,32.52802352905273,32.62558288574219,30.96636867523193,30.077112007141114,29.905724143981935,28.095668792724606,27.23030776977539,26.554543876647948,23.84270133972168,25.057576179504395,23.99050903320312,28.40792827606201,27.722176170349123,32.2552059173584,26.89667091369629,28.950664901733404,30.277943801879882,23.492070388793945,21.242519760131835,20.39536762237549,13.85230875015259,15.885334014892578,5.983517122268677,7.748749625682831,-3.453300952911377,33.34859294891358,-1.3013800621032718,-23.515745925903317,-74.91705818176271,59.649030804634094,-39.1296441078186
33,35.33619995117188,34.81017341613769,35.55542640686035,35.069664382934576,33.198128318786615,34.968469238281244,33.557736015319826,32.764688110351564,32.85097618103027,31.205943107604977,30.268399238586422,30.104119682312014,28.21231594085693,27.38372669219971,26.621831321716304,23.91921291351318,25.085685539245606,24.08214111328125,28.557213211059572,27.865160942077637,32.514957427978516,27.039895820617676,29.12183628082275,30.479796218872067,23.623211097717284,21.323823738098145,20.481027984619143,13.835087013244626,15.901059246063234,5.834783005714416,7.6521047949790955,-3.744447183609009,33.51633644104004,-1.5566985249519347,-23.983961486816405,-76.03637619018555,59.93537483215333,-39.773516464233396
34,37.07556495666504,36.464992141723634,36.96356620788574,36.55399131774902,34.58268032073974,36.27214889526367,34.98598175048828,34.51430168151855,34.51321182250977,32.98633804321289,31.577189064025877,31.529605293273928,28.949243354797364,28.443888473510743,27.022523307800295,24.412671089172363,25.213928985595704,24.694703674316404,29.642752456665036,28.890823745727538,34.44522132873535,28.09407844543457,30.375068092346194,31.97550029754639,24.59286880493164,21.929032135009766,21.111514091491703,13.691186618804931,15.997352695465088,4.675730967521667,6.896505278348924,-5.9900633692741385,34.70426502227783,-3.5317839860916136,-27.589842987060546,-84.57409172058105,61.97259755134582,-44.689527130126955
35,38.63310890197754,37.92709159851074,38.2182415008545,37.928201293945314,35.834083175659174,37.458929824829106,36.288795471191406,36.16111946105957,36.0784049987793,34.67984619140625,32.66155567169189,32.82567234039307,29.46910057067871,29.339715194702148,27.27283477783203,24.7906644821167,25.22065868377685,25.1940731048584,30.635670471191407,29.818324661254884,36.275734710693364,29.079010200500495,31.536504554748532,33.39084796905517,25.50431137084961,22.505310058593746,21.698626708984378,13.52651433944702,16.051543617248537,3.483164703845978,6.117102998495103,-8.256969809532166,35.74406957626343,-5.537063872814179,-31.214321327209472,-93.04949417114258,63.77968606948851,-49.5850682258606
36,38.90645370483399,38.182247161865234,38.43789138793946,38.17426071166993,36.055175399780275,37.66934356689453,36.520581817626955,36.45909233093262,36.36246757507323,34.9892276763916,32.84502201080323,33.05720863342285,29.5488899230957,29.4939884185791,27.30633430480957,24.85224475860596,25.21083221435547,25.279533958435056,30.812323188781736,29.983729934692377,36.608090209960935,29.256528472900392,31.745497703552246,33.647959327697755,25.66896915435791,22.610285758972168,21.804018974304196,13.49339761734009,16.056927299499513,3.2562111020088196,5.96876368522644,-8.683670473098754,35.92463731765747,-5.91542534828186,-31.893840408325193,-94.63085289001464,64.09755845069886,-50.50041465759277
37,39.67996253967286,38.90247459411621,39.05847702026367,38.87920150756836,36.68349018096924,38.268313598632815,37.18300132751465,37.31803894042969,37.18379554748535,35.887182617187506,33.35517616271973,33.72034225463867,29.75711612701416,29.927775955200193,27.38386821746826,25.01948261260986,25.164174270629882,25.518443489074702,31.31634330749512,30.45764026641846,37.56776809692383,29.767190551757814,32.34836044311523,34.391173362731934,26.143923568725587,22.914101982116698,22.106102561950685,13.391820335388182,16.063713932037352,2.581891095638275,5.528181493282318,-9.943321299552919,36.43274011611938,-7.0341076254844666,-33.89414539337158,-99.27516822814941,65.00101094245912,-53.1915789604187
38,40.2025447845459,39.38777046203614,39.47685012817383,39.36313667297363,37.110375595092776,38.67594146728515,37.63646125793457,37.91201972961426,37.75461120605468,36.51384391784668,33.692855453491205,34.17584781646728,29.88308639526367,30.21998767852783,27.421440887451173,25.126701927185056,25.116272163391116,25.67744178771973,31.6603982925415,30.783118438720706,38.23334083557128,30.1194881439209,32.76602478027344,34.90728340148926,26.474395370483396,23.125304412841796,22.31353988647461,13.315987396240237,16.060042667388917,2.0978642225265505,5.211912560462951,-10.840867757797241,36.773625469207765,-7.8332631349563595,-35.31561584472657,-102.56439666748045,65.61618337631225,-55.1006796836853
39,42.227738571166995,41.26219100952148,41.08997573852539,41.30565109252929,38.78602123260498,40.2802490234375,39.44795150756836,40.33385734558105,40.1136703491211,39.13270034790039,34.952413940429686,36.01456928253174,30.25990962982178,31.36430873870849,27.445701217651365,25.497225761413574,24.794048881530763,26.275571060180663,33.02635192871094,32.09290676116944,40.95966148376465,31.54928760528565,34.479506492614746,37.03221836090088,27.845651626586914,23.994884872436526,23.158608818054198,12.955018949508668,15.982441806793211,-0.014268517494201726,3.8211168110370637,-14.729712867736819,38.100526523590084,-11.313487100601197,-41.459904098510734,-116.65609893798829,68.05204982757569,-63.30503273010254
40,42.23127861022949,41.26545944213867,41.092779159545906,41.30915107727051,38.788984107971196,40.28309898376465,39.45120811462402,40.33828964233399,40.11803283691406,39.13758850097656,34.954562759399415,36.01791782379151,30.260410690307612,31.366341209411623,27.445564270019528,25.497808456420902,24.793280220031736,26.27659339904785,33.02879180908203,32.09527950286866,40.964660263061525,31.551895904541013,34.48265438079834,37.036131858825684,27.84819259643555,23.996482849121094,23.160162734985356,12.954276943206787,15.982238292694092,-0.018328547477722168,3.8184273779392246,-14.737152671813966,38.102873420715326,-11.320168447494506,-41.471637344360346,-116.6828422546387,68.05639915466308,-63.320635032653804
41,42.336279678344724,41.36254806518554,41.1759994506836,41.413132476806645,38.87691307067871,40.367718887329104,39.54799461364746,40.470076370239255,40.2478214263916,39.28311347961425,35.01826076507569,36.11743221282959,30.274995422363283,31.42667808532715,27.441185951232907,25.51500606536865,24.77014408111572,26.30681991577148,33.10127964019776,32.165802001953125,41.11337738037109,31.62952632904053,34.57629890441894,37.15260124206543,27.923826599121096,24.04399528503418,23.206404685974118,12.932111215591432,15.976091384887697,-0.13942595124244697,3.738200980424881,-14.958932495117185,38.17261600494385,-11.519413661956788,-41.82133674621583,-117.47986755371095,68.18560390472413,-63.78568000793457
42,43.03945465087891,42.013579559326175,41.73243865966796,42.11936798095703,39.469247055053714,40.939854812622066,40.205126953124996,41.37189865112305,41.13968925476075,40.287202453613276,35.44242858886719,36.798255157470706,30.359498023986816,31.834730529785155,27.396426200866703,25.625044441223146,24.597203826904302,26.507428169250492,33.5927677154541,32.64677677154541,42.13453483581543,32.16210231781006,35.218221282958986,37.95259399414062,28.443896293640137,24.36912593841553,23.524078178405766,12.773028564453126,15.929597282409667,-0.9849596738815308,3.1769378185272212,-16.503697299957278,38.64378652572632,-12.909360980987548,-44.25558586120606,-123.01530990600587,69.06251068115233,-67.0177261352539
